PM2.5,PM10,NO2,SO2,CO,O3,month,day,AQI
0.32809760762070606,0.1883605312546213,0.34636877389480963,-0.6277128204480669,0.39242040750433027,0.4297241517875445,-0.7005874855745314,0.24715052915509358,115.0
0.10760211729734867,0.1883605312546213,0.5231163778559478,-0.44552969668264697,0.37281486403021563,0.6940581082247276,-0.7005874855745314,0.3607701886643886,95.0
1.2362770529129496,0.1883605312546213,0.4662557145661243,-0.17794823365218634,0.8237423639348521,0.9054075299640341,-0.7005874855745314,0.4743898481736836,132.0
2.261617468311004,0.1883605312546213,0.9238812938143426,-0.22349401459354137,1.2158532334171446,0.8524229952661578,-0.7005874855745314,0.5880095076829787,230.0
3.460880069145633,0.1883605312546213,1.8199505418033688,0.1750315686433147,1.4903308420547496,0.8588988828403427,-0.7005874855745314,0.7016291671922736,258.0
2.830685037396368,0.1883605312546213,0.8560595388059987,-0.18174371539729953,0.7453201900383936,0.6475494611010362,-0.7005874855745314,0.8152488267015686,314.0
1.478239925957558,0.1883605312546213,0.9499138866458283,-0.2443691641916625,0.7453201900383936,0.8753829603019043,-0.7005874855745314,0.9288684862108637,223.0
2.7731961141767476,0.1883605312546213,1.0800768508032554,0.233861535692565,1.3334864942618325,0.9307223632085754,-0.7005874855745314,1.0424881457201587,218.0
2.923467793225504,0.1883605312546213,1.0465085074152873,0.3078734297222666,1.1570366029948007,0.321988931235196,-0.7005874855745314,1.1561078052294538,298.0
3.742503022132892,0.1883605312546213,-0.026993412767284834,-0.10773182136759756,0.0395206249702668,0.426191849474353,-0.7005874855745314,1.2697274647387486,222.0
3.6107878942499623,0.1883605312546213,-0.05165586913395524,-0.15137986143639617,0.19636497276318376,0.3749734659330723,-0.7005874855745314,1.3833471242480437,283.0
3.376102100093914,0.1883605312546213,0.5518892436170634,-0.1361979344559445,0.9217700813054254,0.3384730086967576,-0.7005874855745314,1.4969667837573388,287.0
3.838560463461879,0.1883605312546213,1.9103795484811605,0.5375000753015982,1.6471751898476665,0.7229052437824603,-0.7005874855745314,1.6105864432666337,287.0
1.725660608168586,0.1883605312546213,0.4587199640096417,-0.23867594157399305,0.8825589943571961,0.14478509852340973,-0.38986316978655994,-1.5707640229936266,277.0
0.6693926074941533,0.1883605312546213,0.3100601575772114,-0.2576533502995577,0.4512370379266742,-0.0983550440346229,-0.38986316978655994,-1.4571443634843317,151.0
0.5569617386659069,0.1883605312546213,0.3340375457114744,-0.2861194633879045,0.7649257335125081,-0.010636203257027528,-0.38986316978655994,-1.3435247039750366,141.0
0.4376176448935286,0.1883605312546213,0.3333524774790668,-0.42085906533941303,0.4708425814007889,1.1367733314780946,-0.38986316978655994,-1.2299050444657416,124.0
0.12652252240760387,0.1883605312546213,-0.1311237840932267,-0.648587970046188,0.353209320556101,1.684868907075015,-0.38986316978655994,-1.1162853849564467,112.0
0.7996523195993709,0.1883605312546213,0.6621852290346728,-0.4094726201040743,0.8629534508830814,1.1267651415907176,-0.38986316978655994,-1.0026657254471516,121.0
1.4291196434597806,0.1883605312546213,0.7087698688383837,-0.29371042687813037,0.5100536683490181,0.8100353675078569,-0.38986316978655994,-0.8890460659378566,183.0
1.8857563437168985,0.1883605312546213,0.1771569204901539,-0.3240742808390337,0.3336037770819863,0.9177705880602053,-0.38986316978655994,-0.7754264064285615,197.0
1.6816342808928004,0.1883605312546213,0.22305649206145736,-0.2329827189563238,0.5688702987713616,0.4691681942848525,-0.38986316978655994,-0.6618067469192666,219.0
1.3243297074645215,0.1883605312546213,0.6923282312606033,0.03459874407413679,1.4707252985806352,-0.01652337377901387,-0.38986316978655994,-0.5481870874099716,210.0
1.1838820849153202,0.1883605312546213,0.034662728149391434,-0.43224551057475186,1.0590088856242275,0.9142382857470138,-0.38986316978655994,-0.43456742790067654,164.0
0.9877648088686378,0.1883605312546213,0.15180939589107612,-0.7415772728014545,0.7453201900383936,0.36555399309789444,-0.38986316978655994,-0.3209477683913815,183.0
0.9393722342597162,0.1883605312546213,-0.23388401895435357,-0.5100528863495667,0.8041368204607374,0.6881709377027413,-0.38986316978655994,-0.2073281088820865,178.0
1.4538617116808832,0.1883605312546213,-0.04343505034506503,-0.41137036097663077,1.255064320365374,0.7882528365765078,-0.38986316978655994,-0.09370844937279148,198.0
1.4927940837346776,0.1883605312546213,-0.28046865875806437,-0.4626093645356552,0.7845312769866228,0.6499043293098307,-0.38986316978655994,0.019911210136503543,223.0
1.4101992383495252,0.1883605312546213,-0.21059169905249817,-0.4569161419179858,0.4904481248749035,0.3208114971307986,-0.38986316978655994,0.13353086964579855,192.0
0.6621155286055938,0.1883605312546213,-0.41131669114789926,-0.6599744152815268,0.39242040750433027,-0.2537763458150602,-0.38986316978655994,0.24715052915509358,167.0
1.3341537639640773,0.1883605312546213,-0.5188724036358786,-0.6409970065559621,0.5688702987713616,0.46740204312825656,-0.38986316978655994,0.3607701886643886,144.0
1.4917025219013935,0.1883605312546213,-0.3154071386108474,-0.48348451413377613,1.019797798675998,0.738800604191823,-0.38986316978655994,0.4743898481736836,196.0
1.4011028897388256,0.1883605312546213,-0.1770233556645299,-0.2272894963386544,1.0982199725724568,0.7252601119912548,-0.38986316978655994,0.5880095076829787,189.0
1.6223260879510388,0.1883605312546213,-0.0317888903941372,-0.09065215351458947,1.19624768994303,0.4032318844386065,-0.38986316978655994,0.7016291671922736,203.0
0.9932226180350577,0.1883605312546213,0.4594050322420491,-0.37531328439805817,0.9021645378313107,0.24663314855377183,-0.38986316978655994,0.8152488267015686,189.0
0.8935266372617903,0.1883605312546213,0.29978413409109883,-0.8288733529390515,0.5688702987713616,-0.02653156366639061,-0.38986316978655994,0.9288684862108637,150.0
0.6490167866061864,0.1883605312546213,0.24497867549849778,-0.8383620573018338,1.019797798675998,0.2107214083696557,-0.38986316978655994,1.0424881457201587,142.0
0.635190336717923,0.1883605312546213,0.25799497191424037,-0.7738388676349143,0.7845312769866228,0.5274511824525165,-0.38986316978655994,1.1561078052294538,125.0
1.3799993609620027,0.1883605312546213,0.35184931975406963,-0.6353037839382928,1.2354587768912593,0.3843929387682505,-0.38986316978655994,1.2697274647387486,160.0
1.4673243076247187,0.1883605312546213,0.26416058600590797,-0.4531206601728728,1.5883585594253224,0.5009589151035783,-0.38986316978655994,1.3833471242480437,211.0
1.4829700272351216,0.1883605312546213,0.36966109379666506,-0.39429069312362264,0.6668980161419349,0.699356561694515,-0.38986316978655994,1.4969667837573388,175.0
2.4078867539710527,0.1883605312546213,0.23333251554756995,-0.578371557761599,0.7453201900383936,0.5056686515211671,-0.38986316978655994,1.6105864432666337,231.0
